activity_id,customer_id,date_id,channel_id,session_duration_sec,pages_viewed,actions_taken,bounce
852,240,495,1,1509,19,0,0
853,339,681,4,901,4,7,0
854,194,148,6,1246,12,0,0
855,335,495,6,1726,3,13,0
856,49,511,2,6,1,0,1
857,269,529,4,22,1,0,1
858,154,106,5,17,1,0,1
859,114,46,2,1703,6,12,0
860,336,337,4,535,20,13,0
861,56,603,5,180,13,1,0
862,464,702,2,1257,1,12,0
863,129,583,1,1166,16,0,0
864,67,345,6,8,1,0,1
865,306,462,6,118,4,2,0
866,192,573,5,214,7,12,0
867,73,594,4,961,1,14,0
868,61,341,2,7,1,0,1
869,327,408,6,293,11,5,0
870,2,144,2,241,14,0,0
871,262,467,3,1633,9,0,0
872,432,618,2,11,1,0,1
873,189,559,2,1558,17,9,0
874,430,637,6,7,1,0,1
875,186,460,2,30,1,0,1
876,44,492,3,702,9,12,0
877,396,707,6,716,4,0,0
878,377,84,3,106,3,4,0
879,126,194,1,1180,11,11,0
880,326,597,6,997,19,0,0
881,174,618,4,214,16,15,0
882,249,717,1,11,1,0,1
883,211,513,4,6,1,0,1
884,156,76,2,529,13,0,0
885,494,402,3,1117,8,10,0
886,230,395,5,13,1,0,1
887,286,465,4,19,1,0,1
888,342,447,1,29,13,8,0
889,167,672,6,23,1,0,1
890,233,693,6,1378,8,2,0
891,242,243,1,476,8,5,0
892,406,431,6,28,1,0,1
893,171,512,3,1788,11,3,0
894,155,556,3,1102,2,9,0
895,225,223,1,1118,3,11,0
896,439,350,3,342,16,1,0
897,400,598,3,1684,19,9,0
898,212,121,1,230,2,15,0
899,295,485,4,638,15,11,0
900,381,360,4,15,1,0,1
901,263,579,4,320,6,12,0
902,108,304,5,701,9,0,0
903,297,11,5,1049,9,12,0
904,179,427,1,1736,14,12,0
905,374,612,2,1782,14,2,0
906,68,420,5,20,1,0,1
907,393,454,4,19,1,0,1
908,192,480,1,1560,7,13,0
909,115,509,4,23,1,0,1
910,382,455,1,26,1,0,1
911,29,449,2,742,4,4,0
912,215,177,2,1363,2,13,0
913,462,669,2,598,7,5,0
914,351,248,1,30,1,0,1
915,316,604,2,13,1,0,1
916,12,411,6,5,1,0,1
917,488,387,5,539,8,0,0
918,177,671,2,400,11,14,0
919,201,331,2,1236,10,2,0
920,176,249,4,27,1,0,1
921,17,392,3,529,17,10,0
922,246,349,2,8,1,0,1
923,297,647,5,30,1,0,1
924,86,371,3,14,1,0,1
925,272,7,3,517,15,13,0
926,155,136,3,692,1,15,0
927,498,435,5,1095,15,12,0
928,93,44,2,28,1,0,1
929,67,173,1,520,3,15,0
930,461,96,5,27,1,0,1
931,287,411,4,437,19,4,0
932,242,580,5,1600,16,5,0
933,266,509,2,1702,3,8,0
934,413,318,5,751,14,5,0
935,58,486,6,1192,13,9,0
936,219,9,2,408,6,0,0
937,10,332,1,1446,2,5,0
938,160,347,6,172,5,0,0
939,82,721,6,29,1,0,1
940,371,501,3,14,1,0,1
941,140,69,4,574,17,15,0
942,338,713,1,123,9,12,0
943,448,478,3,1341,1,3,0
944,208,698,6,1179,15,8,0
945,423,53,2,28,1,0,1
946,247,548,3,608,18,6,0
947,294,382,5,20,1,0,1
948,122,706,5,11,1,0,1
949,363,660,1,882,2,2,0
950,172,457,5,324,8,4,0
951,39,275,6,1369,18,10,0
952,52,636,6,952,1,3,0
953,370,110,5,895,16,15,0
954,15,633,2,727,3,4,0
955,435,576,2,22,1,0,1
956,181,130,2,474,5,14,0
957,426,276,5,1335,7,15,0
958,259,166,5,221,11,11,0
959,416,128,1,889,7,14,0
960,308,169,1,30,1,0,1
961,426,471,3,1435,4,9,0
962,154,575,4,1703,8,13,0
963,67,355,5,7,1,0,1
964,280,244,6,153,6,9,0
965,488,482,6,930,8,13,0
966,237,492,2,1549,9,9,0
967,157,203,6,15,1,0,1
968,319,474,5,1024,6,12,0
969,57,346,4,1551,10,7,0
970,444,693,6,98,6,1,0
971,116,277,5,1335,1,9,0
972,242,596,4,6,1,0,1
973,370,52,5,597,1,2,0
974,182,495,2,988,14,4,0
975,86,416,4,27,1,0,1
976,356,142,2,759,9,4,0
977,114,423,5,482,2,2,0
978,138,645,1,215,11,4,0
979,56,728,1,1550,15,5,0
980,203,319,1,539,16,10,0
981,497,14,1,1308,3,8,0
982,313,229,2,15,1,0,1
983,378,280,4,1650,10,5,0
984,276,653,2,30,1,0,1
985,332,331,5,864,14,15,0
986,409,85,3,520,20,0,0
987,86,442,2,1529,10,14,0
988,121,413,3,31,2,6,0
989,289,17,5,6,1,0,1
990,326,57,4,625,15,13,0
991,431,661,3,14,1,0,1
992,258,501,2,28,1,0,1
993,163,267,6,117,10,5,0
994,64,411,5,1019,20,4,0
995,384,63,6,896,15,11,0
996,138,585,2,1283,7,9,0
997,351,589,4,1213,1,8,0
998,109,688,5,1781,6,11,0
999,241,572,6,12,1,0,1
1000,102,255,5,211,8,7,0
1001,247,239,3,15,1,0,1
1002,460,696,2,6,1,0,1
1003,118,434,3,8,1,0,1
1004,79,301,4,529,1,11,0
1005,420,470,2,6,1,0,1
1006,178,46,3,7,1,0,1
1007,65,255,2,678,4,0,0
1008,46,375,3,674,18,15,0
1009,301,274,6,27,1,0,1
1010,78,156,6,26,1,0,1
1011,485,350,4,635,3,2,0
1012,81,381,3,1762,3,4,0
1013,262,37,4,1588,17,2,0
1014,433,256,6,717,1,11,0
1015,115,706,3,1261,9,2,0
1016,448,482,1,692,16,10,0
1017,487,125,4,895,8,5,0
1018,324,666,2,578,14,7,0
1019,402,441,1,28,1,0,1
1020,433,77,6,1381,18,11,0
1021,367,443,2,657,5,0,0
1022,1,470,4,159,11,1,0
1023,29,322,5,22,1,0,1
1024,257,368,6,1345,14,14,0
1025,40,314,2,1414,7,13,0
1026,478,518,1,28,1,0,1
1027,20,112,1,171,10,13,0
1028,435,52,6,453,20,4,0
1029,263,538,5,1151,4,6,0
1030,410,401,6,8,1,0,1
1031,125,569,5,243,14,15,0
1032,376,361,1,1090,12,13,0
1033,24,359,6,82,19,12,0
1034,205,571,5,1563,6,12,0
1035,269,36,1,991,5,15,0
1036,1,654,5,8,1,0,1
1037,484,298,4,326,7,14,0
1038,216,290,1,19,1,0,1
1039,373,730,1,1102,8,1,0
1040,310,455,5,1566,20,11,0
1041,131,355,3,24,1,0,1
1042,211,473,1,542,13,15,0
1043,19,446,4,21,1,0,1
1044,214,461,3,150,18,10,0
1045,458,104,1,880,10,11,0
1046,180,685,5,1639,12,12,0
1047,156,255,1,21,1,0,1
1048,321,672,4,11,1,0,1
1049,76,17,6,76,5,11,0
1050,493,355,4,688,7,7,0
1051,361,489,4,1637,8,0,0
1052,51,388,4,1418,18,15,0
1053,401,165,4,8,1,0,1
1054,281,493,6,324,1,3,0
1055,341,59,2,16,1,0,1
1056,149,346,3,58,2,10,0
1057,17,520,6,28,1,0,1
1058,289,601,5,11,1,0,1
1059,254,412,6,948,8,15,0
1060,194,100,4,11,1,0,1
1061,409,289,2,21,1,0,1
1062,344,61,1,5,1,0,1
1063,150,229,3,332,20,9,0
1064,116,19,4,1426,9,3,0
1065,291,580,6,855,11,8,0
1066,199,157,5,1278,16,6,0
1067,268,621,4,331,5,10,0
1068,399,336,6,17,1,0,1
1069,85,131,2,6,1,0,1
1070,460,294,1,16,1,0,1
1071,240,463,1,387,12,2,0
1072,266,578,6,99,9,3,0
1073,436,645,2,1591,17,0,0
1074,212,413,4,98,18,3,0
1075,112,594,2,1009,17,9,0
1076,249,651,5,78,19,12,0
1077,214,85,3,297,16,12,0
1078,425,565,3,630,10,4,0
1079,82,266,6,22,1,0,1
1080,275,558,4,11,1,0,1
1081,126,473,2,956,3,9,0
1082,116,76,1,1101,2,4,0
1083,195,647,5,1673,4,8,0
1084,310,255,6,1185,14,0,0
1085,13,271,4,1612,3,3,0
1086,418,595,5,266,11,12,0
1087,347,614,2,632,16,13,0
1088,343,217,3,139,2,7,0
1089,144,96,2,29,1,0,1
1090,54,114,5,25,1,0,1
1091,5,351,1,27,1,0,1
1092,81,323,6,247,15,0,0
1093,231,40,5,749,14,0,0
1094,141,49,4,938,4,9,0
1095,258,470,5,445,3,0,0
1096,135,363,4,13,1,0,1
1097,65,157,4,681,16,8,0
1098,233,275,1,465,7,14,0
1099,317,643,5,24,1,0,1
1100,269,461,1,1247,8,7,0
1101,363,235,4,1541,20,9,0
1102,418,646,4,14,1,0,1
1103,427,395,1,12,1,0,1
1104,389,462,3,12,1,0,1
1105,360,662,5,103,12,15,0
1106,204,248,1,1413,2,2,0
1107,274,618,4,25,1,0,1
1108,209,97,2,669,8,12,0
1109,477,296,1,6,1,0,1
1110,149,534,4,19,1,0,1
1111,449,575,4,1596,19,8,0
1112,265,72,4,34,8,12,0
1113,13,55,4,1644,15,0,0
1114,228,498,2,1349,16,10,0
1115,159,610,2,1666,7,1,0
1116,53,114,1,915,4,13,0
1117,19,285,5,58,6,2,0
1118,151,89,3,15,1,0,1
1119,217,459,3,475,8,7,0
1120,266,311,6,1166,14,10,0
1121,83,235,5,233,16,0,0
1122,373,240,3,509,1,1,0
1123,356,600,5,378,13,12,0
1124,110,396,6,238,20,15,0
1125,234,242,1,940,7,9,0
1126,356,159,3,1047,16,4,0
1127,101,574,3,1742,17,12,0
1128,497,678,2,1721,20,4,0
1129,338,398,5,938,3,8,0
1130,474,248,3,1190,7,3,0
1131,247,624,4,911,2,13,0
1132,187,573,6,8,1,0,1
1133,118,328,4,1254,5,3,0
1134,63,398,2,704,1,12,0
1135,301,571,5,394,12,8,0
1136,206,214,5,1105,20,14,0
1137,481,304,6,25,1,0,1
1138,185,498,1,1744,8,7,0
1139,68,487,6,8,1,0,1
1140,203,408,6,1204,5,11,0
1141,310,665,1,684,1,5,0
1142,28,8,1,1375,3,3,0
1143,384,57,1,1685,11,13,0
1144,37,600,4,11,1,0,1
1145,404,259,6,1286,17,2,0
1146,45,237,1,6,1,0,1
1147,285,525,2,1351,7,9,0
1148,193,587,5,114,18,12,0
1149,101,691,2,160,2,8,0
1150,271,128,4,1394,15,7,0
1151,212,372,3,1494,14,2,0
1152,65,74,5,1130,5,4,0
1153,110,84,5,28,1,0,1
1154,421,295,1,994,13,2,0
1155,322,229,1,328,7,13,0
1156,60,707,6,18,1,0,1
1157,217,519,2,658,20,2,0
1158,237,445,3,40,8,4,0
1159,296,683,1,27,1,0,1
1160,117,675,2,713,5,4,0
1161,326,412,4,218,6,12,0
1162,124,473,5,542,20,10,0
1163,85,191,3,388,20,13,0
1164,133,309,6,1075,9,7,0
1165,383,645,4,1580,18,13,0
1166,447,119,1,643,8,7,0
1167,132,25,5,27,1,0,1
1168,165,576,4,990,3,10,0
1169,179,609,6,1361,2,12,0
1170,86,494,5,990,20,1,0
1171,183,591,1,27,1,0,1
1172,366,273,4,12,1,0,1
1173,60,423,2,1493,13,12,0
1174,111,150,2,673,17,9,0
1175,408,7,2,24,1,0,1
1176,337,635,5,1172,16,14,0
1177,370,467,5,410,20,11,0
1178,437,593,3,1573,12,2,0
1179,330,150,3,1484,15,8,0
1180,38,66,4,1393,7,12,0
1181,234,13,2,1465,17,13,0
1182,182,403,6,19,1,0,1
1183,54,106,2,757,18,9,0
1184,83,211,2,72,1,1,0
1185,490,256,1,1531,17,4,0
1186,86,644,3,1315,18,4,0
1187,115,176,1,90,16,6,0
1188,326,452,2,27,1,0,1
1189,181,298,5,724,5,5,0
1190,69,7,1,24,1,0,1
1191,12,564,3,292,18,15,0
1192,345,72,4,26,1,0,1
1193,251,628,6,890,7,12,0
1194,81,640,6,1506,11,11,0
1195,351,727,1,47,12,2,0
1196,59,634,3,27,1,0,1
1197,132,728,2,273,14,5,0
1198,25,14,2,18,1,0,1
1199,232,138,2,12,1,0,1
1200,79,670,5,482,1,6,0
1201,350,146,6,572,7,14,0
1202,105,589,1,900,19,4,0
1203,287,31,5,239,14,12,0
1204,217,437,5,17,1,0,1
1205,242,693,3,28,8,6,0
1206,131,383,3,527,3,0,0
1207,224,401,3,1198,15,0,0
1208,280,295,3,30,1,0,1
1209,283,29,1,684,4,15,0
1210,74,595,4,1710,6,0,0
1211,152,99,1,744,1,10,0
1212,335,625,4,1270,19,13,0
1213,369,200,1,15,1,0,1
1214,363,340,3,337,8,5,0
1215,407,566,1,15,1,0,1
1216,281,198,4,1336,15,9,0
1217,472,278,6,6,1,0,1
1218,436,731,3,1027,13,5,0
1219,383,693,2,1230,12,1,0
1220,45,119,3,1599,6,10,0
1221,352,446,2,958,15,5,0
1222,114,85,4,575,18,0,0
1223,11,261,3,1653,18,0,0
1224,304,483,1,1723,18,13,0
1225,456,317,2,10,1,0,1
1226,458,226,3,1448,11,9,0
1227,187,611,2,102,11,11,0
1228,227,329,4,1025,20,2,0
1229,97,460,5,30,1,0,1
1230,10,726,3,1563,11,14,0
1231,74,453,3,675,4,2,0
1232,1,563,5,1748,12,14,0
1233,20,112,3,1360,6,5,0
1234,106,207,4,27,1,0,1
1235,398,385,1,25,17,6,0
1236,222,698,6,7,1,0,1
1237,260,651,5,21,1,0,1
1238,370,233,1,1416,16,8,0
1239,55,120,6,514,19,15,0
1240,441,609,2,965,4,10,0
1241,479,50,2,442,17,15,0
1242,452,532,6,732,5,11,0
1243,494,575,5,1058,13,3,0
1244,393,265,2,1188,15,12,0
1245,27,729,5,27,1,15,0
1246,301,292,5,23,1,0,1
1247,436,670,3,1611,9,10,0
1248,462,658,6,527,10,8,0
1249,494,45,4,17,1,0,1
1250,425,175,6,882,5,12,0
1251,475,352,3,1349,8,9,0
1252,426,364,5,233,13,0,0
1253,376,266,2,708,19,6,0
1254,265,338,6,1314,19,1,0
1255,311,721,5,888,12,10,0
1256,388,229,6,1027,11,13,0
1257,409,566,1,784,16,9,0
1258,112,314,6,89,16,6,0
1259,227,668,6,8,1,0,1
1260,431,478,4,804,4,6,0
1261,14,658,6,15,16,6,0
1262,81,153,2,414,17,10,0
1263,121,194,4,23,1,0,1
1264,175,134,5,692,2,5,0
1265,392,142,6,30,1,0,1
1266,101,163,4,497,11,10,0
1267,146,639,4,329,9,1,0
1268,496,132,2,13,1,0,1
1269,39,300,4,1632,20,10,0
1270,300,249,6,741,11,11,0
1271,232,43,2,85,2,13,0
1272,129,76,2,18,1,0,1
1273,136,370,5,571,16,12,0
1274,82,111,5,23,1,0,1
1275,340,612,1,25,1,0,1
1276,347,15,4,15,1,0,1
1277,377,415,1,9,1,0,1
1278,77,555,6,12,1,0,1
1279,324,28,3,800,10,9,0
1280,356,362,2,1384,1,8,0
1281,166,349,5,691,2,4,0
1282,109,723,3,887,1,15,0
1283,394,552,5,1652,10,6,0
1284,71,500,4,11,1,0,1
1285,308,64,3,1399,14,1,0
1286,92,711,6,12,1,0,1
1287,194,677,2,878,19,0,0
1288,352,189,2,6,1,0,1
1289,192,346,6,57,13,3,0
1290,311,39,4,1327,15,0,0
1291,35,349,6,230,6,1,0
1292,300,214,3,14,1,0,1
1293,235,447,5,984,6,3,0
1294,373,76,5,1339,7,7,0
1295,419,237,5,1514,3,5,0
1296,194,665,5,310,4,0,0
1297,115,26,4,184,6,5,0
1298,22,57,5,267,5,7,0
1299,228,287,2,939,2,10,0
1300,287,332,4,28,1,0,1
1301,456,456,2,1131,5,1,0
1302,78,163,6,1362,17,0,0
1303,86,432,5,1143,2,9,0
1304,361,430,3,21,1,0,1
1305,71,278,4,846,1,13,0
1306,421,20,6,883,9,14,0
1307,322,264,3,10,1,0,1
1308,112,464,5,963,9,15,0
1309,464,550,3,38,15,0,0
1310,358,621,3,863,11,15,0
1311,398,55,4,186,5,14,0
1312,79,559,3,327,13,1,0
1313,70,525,2,831,3,12,0
1314,225,28,1,15,1,0,1
1315,253,77,6,21,1,0,1
1316,18,343,4,1502,13,0,0
1317,39,707,6,832,13,9,0
1318,497,592,3,1312,3,4,0
1319,269,196,1,366,9,4,0
1320,185,244,3,1386,9,2,0
1321,406,19,1,1191,20,2,0
1322,285,698,3,1149,1,14,0
1323,360,122,4,5,1,0,1
1324,400,702,4,1005,4,11,0
1325,246,479,6,8,1,0,1
1326,29,483,3,129,10,7,0
1327,500,562,5,16,1,0,1
1328,306,389,4,1442,5,9,0
1329,343,55,3,147,3,1,0
1330,293,1,1,1395,16,1,0
1331,255,569,6,751,1,5,0
1332,25,153,3,26,1,0,1
1333,243,168,6,29,1,0,1
1334,118,721,6,1275,6,1,0
1335,346,177,5,20,1,0,1
1336,320,618,4,560,15,10,0
1337,445,614,4,668,20,14,0
1338,131,172,3,319,13,8,0
1339,85,58,3,180,13,9,0
1340,399,217,4,14,1,0,1
1341,407,697,3,7,1,0,1
1342,97,245,4,1609,20,7,0
1343,405,434,4,1528,19,14,0
1344,59,693,4,1581,1,10,0
1345,393,91,4,626,20,1,0
1346,267,306,5,1491,13,2,0
1347,302,627,1,21,1,0,1
1348,490,346,5,17,1,0,1
1349,377,47,6,16,1,0,1
1350,136,339,1,1166,20,13,0
1351,133,383,2,15,1,0,1
1352,226,606,1,8,1,0,1
1353,47,709,1,1445,17,11,0
1354,442,73,5,522,14,13,0
1355,313,568,6,1498,11,7,0
1356,40,249,3,1703,19,13,0
1357,341,215,1,26,1,0,1
1358,356,204,6,573,18,0,0
1359,21,160,2,1354,14,8,0
1360,316,508,6,9,1,0,1
1361,436,340,3,22,1,0,1
1362,422,589,5,1791,16,3,0
1363,73,66,3,973,9,8,0
1364,198,6,3,367,19,7,0
1365,491,107,4,1486,18,8,0
1366,407,185,1,547,14,2,0
1367,256,345,5,107,9,11,0
1368,319,186,4,923,14,14,0
1369,278,538,4,973,11,9,0
1370,263,265,4,29,1,0,1
1371,36,242,3,5,1,0,1
1372,313,140,6,23,1,0,1
1373,110,426,1,1425,11,13,0
1374,233,341,6,7,1,0,1
1375,298,214,3,781,8,0,0
1376,431,286,5,14,1,0,1
1377,246,619,2,874,12,13,0
1378,455,72,3,18,1,0,1
1379,206,140,6,280,8,1,0
1380,416,477,1,1356,14,10,0
1381,266,31,3,485,4,12,0
1382,362,134,4,25,1,0,1
1383,124,255,1,446,15,5,0
1384,468,667,6,1546,16,2,0
1385,326,665,2,592,10,14,0
1386,181,429,2,1774,3,3,0
1387,40,215,5,27,1,0,1
1388,279,191,5,20,1,0,1
1389,409,49,4,862,3,10,0
1390,153,356,5,1774,17,10,0
1391,193,238,3,896,11,9,0
1392,477,30,2,25,1,0,1
1393,349,535,2,703,5,2,0
1394,469,679,5,1453,18,12,0
1395,22,324,5,568,13,9,0
1396,257,161,6,22,1,0,1
1397,230,37,3,325,2,7,0
1398,113,691,2,24,1,0,1
1399,444,472,1,1633,6,6,0
1400,470,18,2,1786,14,12,0
1401,151,130,4,1797,16,12,0
1402,484,555,6,26,1,0,1
1403,96,483,2,1093,15,12,0
1404,370,250,2,22,17,15,0
1405,116,276,4,173,1,13,0
1406,275,234,2,13,1,0,1
1407,178,652,6,764,16,7,0
1408,218,178,2,1341,5,14,0
1409,366,38,1,531,11,6,0
1410,183,723,5,972,7,1,0
1411,398,474,2,1536,5,5,0
1412,418,459,1,649,6,8,0
1413,373,157,3,15,1,0,1
1414,466,421,5,1246,8,14,0
1415,235,665,1,610,4,3,0
1416,498,572,5,1758,3,11,0
1417,216,653,3,828,15,7,0
1418,431,352,4,1256,1,9,0
1419,143,528,6,551,14,15,0
1420,107,192,6,375,20,2,0
1421,84,291,5,1243,11,11,0
1422,471,707,4,69,1,13,0
1423,123,694,5,546,11,8,0
1424,216,282,1,1009,14,0,0
1425,305,331,2,131,3,4,0
1426,25,231,2,1189,17,0,0
1427,124,517,4,196,13,4,0
1428,127,365,4,1135,20,1,0
1429,455,562,1,88,18,0,0
1430,188,224,2,946,9,6,0
1431,235,22,2,1312,15,15,0
1432,393,472,1,15,1,0,1
1433,188,623,4,1361,20,11,0
1434,470,596,6,615,12,15,0
1435,176,627,5,769,12,0,0
1436,166,665,2,1419,13,4,0
1437,324,85,4,244,10,11,0
1438,491,294,1,1155,8,11,0
1439,354,321,2,1523,12,4,0
1440,32,465,6,1594,17,5,0
1441,39,404,6,651,4,2,0
1442,364,190,1,623,12,15,0
1443,152,328,2,6,1,0,1
1444,21,681,2,979,13,8,0
1445,14,526,6,1596,18,4,0
1446,30,194,6,752,8,5,0
1447,47,173,6,592,10,0,0
1448,89,597,2,1592,14,7,0
1449,428,23,5,13,1,0,1
1450,409,91,5,6,1,0,1
1451,426,676,2,734,16,10,0
1452,32,725,1,588,16,8,0
1453,410,672,2,9,1,0,1
1454,209,9,1,1143,20,2,0
1455,401,117,2,1648,10,7,0
1456,258,728,3,20,1,0,1
1457,110,616,6,24,1,0,1
1458,91,473,4,1129,14,2,0
1459,123,298,2,8,1,0,1
1460,78,27,2,1278,3,6,0
1461,115,41,1,603,19,9,0
1462,84,633,5,1243,2,2,0
1463,347,423,3,1667,12,5,0
1464,423,587,1,26,1,0,1
1465,303,37,5,325,3,6,0
1466,201,576,6,27,1,0,1
1467,227,156,2,29,1,0,1
1468,442,642,4,1011,2,9,0
1469,365,713,1,1001,3,0,0
1470,112,708,5,1163,3,3,0
1471,407,491,3,83,11,0,0
1472,370,211,2,5,1,0,1
1473,128,279,3,1223,12,13,0
1474,253,79,3,21,1,0,1
1475,201,354,1,1702,16,14,0
1476,361,158,3,1458,15,4,0
1477,423,387,6,11,1,0,1
1478,14,201,6,20,1,0,1
1479,258,79,1,1345,2,10,0
1480,354,451,1,394,19,12,0
1481,106,62,4,827,15,0,0
1482,305,623,3,17,1,0,1
1483,442,407,4,1415,20,7,0
1484,71,254,2,1423,15,1,0
1485,56,698,3,21,1,0,1
1486,401,28,5,1024,3,8,0
1487,287,431,2,521,6,6,0
1488,433,32,4,15,1,0,1
1489,399,503,3,594,18,6,0
1490,334,176,2,968,11,0,0
1491,253,191,2,1084,11,4,0
1492,282,346,6,571,12,10,0
1493,58,217,5,1585,4,13,0
1494,494,220,3,1073,6,7,0
1495,278,575,2,1131,16,6,0
1496,289,651,2,307,8,0,0
1497,356,242,4,13,1,0,1
1498,266,319,4,872,9,13,0
1499,484,729,3,211,13,7,0
1500,46,134,1,829,8,3,0
1501,177,173,5,915,16,12,0
1502,134,367,5,14,1,0,1
1503,53,114,6,29,1,0,1
1504,410,82,3,19,1,0,1
1505,58,724,3,27,1,0,1
1506,195,71,1,18,1,0,1
1507,61,105,3,801,1,6,0
1508,39,92,5,1254,6,12,0
1509,12,341,3,705,9,12,0
1510,466,265,2,1528,13,7,0
1511,386,262,2,1033,15,2,0
1512,414,28,2,604,9,10,0
1513,174,581,3,26,1,0,1
1514,218,30,1,482,1,2,0
1515,490,424,6,9,1,0,1
1516,398,154,2,21,1,0,1
1517,301,483,3,1416,5,3,0
1518,373,456,6,1796,7,12,0
1519,119,548,3,1357,2,10,0
1520,324,462,1,1627,19,6,0
1521,400,620,5,7,1,0,1
1522,471,370,1,1123,4,2,0
1523,412,710,3,29,1,0,1
1524,10,247,3,1681,17,8,0
1525,97,486,4,79,1,13,0
1526,250,585,3,27,1,0,1
1527,172,727,1,634,6,11,0
1528,314,397,4,23,1,0,1
1529,71,87,6,1549,16,11,0
1530,67,487,3,355,17,0,0
1531,58,425,6,1481,3,14,0
1532,157,473,5,26,1,0,1
1533,357,327,5,387,8,10,0
1534,418,420,6,445,18,7,0
1535,217,286,6,1063,20,15,0
1536,352,700,1,118,3,14,0
1537,285,106,2,26,1,0,1
1538,146,652,6,701,15,12,0
1539,378,246,1,1763,9,9,0
1540,47,716,3,365,8,10,0
1541,397,154,5,423,7,15,0
1542,274,484,6,16,1,0,1
1543,338,504,5,1146,4,6,0
1544,71,425,3,17,1,0,1
1545,234,729,4,8,1,0,1
1546,175,531,5,276,3,14,0
1547,346,535,5,578,3,0,0
1548,296,124,1,863,4,2,0
1549,206,264,3,791,3,3,0
1550,439,517,2,133,19,14,0
1551,156,177,6,1581,10,15,0
1552,375,687,5,22,1,0,1
1553,392,345,6,388,8,15,0
1554,343,495,3,1155,16,14,0
1555,241,574,5,8,1,0,1
1556,175,249,2,694,4,5,0
1557,333,569,1,22,1,0,1
1558,387,170,4,999,19,1,0
1559,341,416,4,1500,1,4,0
1560,185,209,5,450,19,11,0
1561,210,315,4,1562,17,4,0
1562,394,2,1,396,16,0,0
1563,384,608,1,925,2,7,0
1564,398,63,5,1303,17,13,0
1565,361,446,5,470,6,1,0
1566,431,724,1,1178,17,7,0
1567,139,609,2,26,1,0,1
1568,223,504,6,633,18,14,0
1569,479,701,2,1270,14,11,0
1570,244,294,6,13,1,0,1
1571,203,325,4,282,14,15,0
1572,347,283,1,1593,20,5,0
1573,229,601,3,1030,16,11,0
1574,471,42,2,14,1,0,1
1575,68,153,1,390,14,5,0
1576,116,60,2,266,13,8,0
1577,488,381,4,466,8,0,0
1578,367,34,4,1553,9,1,0
1579,117,344,1,896,17,10,0
1580,77,279,4,17,1,0,1
1581,189,126,2,711,18,6,0
1582,325,589,5,60,2,11,0
1583,451,215,4,1491,14,6,0
1584,253,445,2,11,1,0,1
1585,67,154,5,736,13,5,0
1586,395,533,2,963,5,7,0
1587,91,191,3,1547,19,6,0
1588,120,235,6,20,1,0,1
1589,376,716,6,118,1,9,0
1590,107,258,1,11,1,0,1
1591,6,274,2,401,8,6,0
1592,324,642,5,1670,17,6,0
1593,188,409,6,1578,3,4,0
1594,250,561,6,35,9,14,0
1595,52,607,5,30,1,0,1
1596,321,381,6,1397,4,15,0
1597,293,675,4,1116,1,12,0
1598,433,723,3,14,1,0,1
1599,426,708,2,206,12,15,0
1600,277,228,4,1281,6,13,0
1601,166,212,6,9,1,0,1
1602,231,203,6,1243,14,11,0
1603,135,136,5,1148,7,1,0
1604,234,629,5,19,1,0,1
1605,347,689,5,1776,7,6,0
1606,191,24,2,10,1,0,1
1607,262,384,5,26,1,0,1
1608,177,372,1,1404,1,4,0
1609,203,447,4,1518,17,12,0
1610,393,38,4,1333,15,7,0
1611,254,428,4,201,10,13,0
1612,287,598,3,28,1,0,1
1613,456,1,2,1090,11,5,0
1614,439,481,4,355,5,3,0
1615,290,411,2,1396,15,9,0
1616,347,425,2,24,1,0,1
1617,315,345,5,601,1,6,0
1618,179,329,6,595,14,11,0
1619,340,669,3,416,3,15,0
1620,252,223,1,6,1,0,1
1621,437,94,1,26,1,0,1
1622,414,479,2,17,1,0,1
1623,114,700,6,353,12,12,0
1624,237,210,6,1452,6,5,0
1625,105,292,5,935,9,6,0
1626,34,437,6,811,1,3,0
1627,18,618,1,629,18,13,0
1628,497,24,6,915,7,4,0
1629,156,459,5,1179,7,15,0
1630,315,372,6,582,3,15,0
1631,408,60,5,1383,1,6,0
1632,471,425,3,1589,12,3,0
1633,180,503,2,27,1,0,1
1634,223,589,3,13,1,0,1
1635,406,219,6,488,18,14,0
1636,452,59,6,1588,11,4,0
1637,294,31,6,689,13,13,0
1638,45,567,2,916,18,9,0
1639,227,93,5,1092,18,7,0
1640,141,252,3,736,2,12,0
1641,317,220,5,93,13,5,0
1642,30,154,2,102,17,12,0
1643,411,623,6,10,1,0,1
1644,114,306,2,16,1,0,1
1645,208,610,3,10,1,0,1
1646,96,105,6,738,13,1,0
1647,259,463,1,20,17,1,0
1648,445,318,4,24,1,0,1
1649,219,1,3,23,1,0,1
1650,109,489,4,541,15,8,0
1651,377,597,1,1355,3,13,0
1652,91,119,3,6,1,0,1
1653,122,589,6,839,11,11,0
1654,210,728,5,1466,3,1,0
1655,425,310,1,15,1,0,1
1656,114,221,2,773,5,13,0
1657,339,411,1,215,8,10,0
1658,1,27,2,1210,11,15,0
1659,266,12,1,5,1,0,1
1660,439,302,3,19,1,0,1
1661,278,95,3,22,1,0,1
1662,383,670,1,24,1,0,1
1663,291,593,1,11,1,0,1
1664,321,383,1,739,11,3,0
1665,344,608,2,1716,19,13,0
1666,42,514,4,1638,16,2,0
