sale_id,customer_id,product_id,date_id,channel_id,quantity,unit_price,discount,total_amount,profit
500,497,8,406,1,2,119.79,0,239.58,90.68
501,306,38,708,2,4,440.34,0.15,1497.16,410.4
502,256,24,92,1,2,54.65,0,109.3,58.1
503,321,44,634,1,3,1154.92,0.2,2771.81,1282.97
504,275,4,365,1,2,281.0,0.15,477.7,87.82
505,286,9,500,6,2,289.81,0,579.62,123.12
506,99,49,356,1,4,450.59,0.15,1532.01,368.69
507,69,45,387,3,3,157.72,0.15,402.19,198.76
508,151,3,497,5,4,292.44,0.1,1052.78,204.66
509,96,45,502,5,2,157.72,0.1,283.9,148.28
510,445,23,332,5,4,423.47,0,1693.88,947.48
511,80,36,165,4,1,137.22,0.1,123.5,16.06
512,233,19,270,1,5,500.98,0,2504.9,1348.05
513,376,50,654,2,5,375.47,0.05,1783.48,733.28
514,318,2,635,2,3,649.16,0.2,1557.98,513.23
515,199,21,65,2,5,82.31,0.2,329.24,24.04
516,283,34,700,2,4,450.53,0.2,1441.7,168.82
517,329,40,290,3,3,317.98,0.05,906.24,494.25
518,35,8,99,1,5,119.79,0.15,509.11,136.86
519,55,9,183,4,1,289.81,0,289.81,61.56
520,329,13,102,4,1,522.55,0.1,470.29,220.28
521,360,43,502,5,5,943.2,0.1,4244.4,2274.8
522,311,17,51,6,3,232.94,0,698.82,250.08
523,252,5,14,1,2,671.56,0.15,1141.65,502.51
524,286,30,655,6,1,554.1,0,554.1,331.76
525,316,27,378,3,1,598.18,0.2,478.54,101.62
526,156,34,42,1,1,450.53,0.2,360.42,42.2
527,372,14,532,2,1,482.99,0,482.99,272.25
528,270,35,395,6,2,108.56,0,217.12,69.28
529,384,16,584,5,2,44.4,0.1,79.92,39.36
530,346,27,109,4,5,598.18,0,2990.9,1106.3
531,86,45,682,2,4,157.72,0,630.88,359.64
532,337,36,412,2,5,137.22,0,686.1,148.9
533,463,35,615,3,4,108.56,0,434.24,138.56
534,392,36,333,6,3,137.22,0.05,391.08,68.76
535,289,28,332,5,5,891.72,0,4458.6,1960.3
536,131,14,385,3,5,482.99,0.15,2052.71,999.01
537,372,29,459,1,4,401.57,0,1606.28,896.08
538,70,19,611,3,1,500.98,0.1,450.88,219.51
539,439,1,308,3,2,224.55,0,449.1,136.78
540,262,2,707,5,3,649.16,0.1,1752.73,707.98
541,20,37,586,4,2,279.66,0,559.32,202.02
542,188,23,160,5,2,423.47,0,846.94,473.74
543,154,16,239,1,3,44.4,0.2,106.56,45.72
544,376,37,410,1,5,279.66,0,1398.3,505.05
545,250,47,333,6,4,909.03,0,3636.12,1975.72
546,329,45,591,3,1,157.72,0.1,141.95,74.14
547,400,3,591,1,4,292.44,0,1169.76,321.64
548,223,50,343,4,3,375.47,0.2,901.13,271.01
549,325,8,233,6,5,119.79,0,598.95,226.7
550,22,25,56,3,3,684.94,0.1,1849.34,1023.02
551,258,35,579,6,2,108.56,0,217.12,69.28
552,375,15,157,4,1,322.83,0.15,274.41,27.5
553,47,29,610,2,5,401.57,0.1,1807.07,919.32
554,68,28,297,3,4,891.72,0,3566.88,1568.24
555,26,6,488,5,5,810.96,0.15,3446.58,1824.58
556,257,26,269,4,1,126.95,0.05,120.6,64.9
557,70,50,715,4,2,375.47,0.2,600.75,180.67
558,334,36,203,5,4,137.22,0.05,521.44,91.68
559,269,13,575,2,5,522.55,0.15,2220.84,970.79
560,221,16,74,3,3,44.4,0.2,106.56,45.72
561,344,44,590,4,1,1154.92,0,1154.92,658.64
562,165,28,375,3,3,891.72,0,2675.16,1176.18
563,157,39,672,2,1,557.18,0.2,445.74,92.23
564,75,23,632,4,4,423.47,0.1,1524.49,778.09
565,192,3,240,2,2,292.44,0.15,497.15,73.09
566,28,49,88,2,1,450.59,0.15,383.0,92.17
567,176,40,152,6,3,317.98,0,953.94,541.95
568,12,8,313,3,4,119.79,0.05,455.2,157.4
569,280,14,551,5,2,482.99,0,965.98,544.5
570,319,49,265,6,5,450.59,0.05,2140.3,686.15
571,299,10,712,6,1,221.54,0.05,210.46,27.74
572,31,34,45,3,3,450.53,0,1351.59,396.93
573,28,13,714,4,5,522.55,0,2612.75,1362.7
574,339,42,9,3,1,127.83,0.05,121.44,69.3
575,56,43,676,1,3,943.2,0.2,2263.68,1081.92
576,195,19,665,5,4,500.98,0,2003.92,1078.44
577,444,46,102,5,3,273.23,0.05,778.71,392.94
578,257,35,91,4,2,108.56,0,217.12,69.28
579,127,36,730,5,1,137.22,0,137.22,29.78
580,382,20,342,2,4,735.47,0.05,2794.79,1258.27
581,321,2,356,3,3,649.16,0,1947.48,902.73
582,32,16,514,6,3,44.4,0.2,106.56,45.72
583,486,17,397,3,1,232.94,0.1,209.65,60.07
584,337,15,156,2,3,322.83,0.05,920.07,179.34
585,314,6,392,6,5,810.96,0.15,3446.58,1824.58
586,294,44,233,2,4,1154.92,0,4619.68,2634.56
587,230,28,320,5,5,891.72,0,4458.6,1960.3
588,278,9,212,6,2,289.81,0.1,521.66,65.16
589,362,13,142,5,3,522.55,0.15,1332.5,582.47
590,478,9,441,5,2,289.81,0.15,492.68,36.18
591,273,11,326,6,1,164.01,0.1,147.61,75.03
592,451,8,189,2,3,119.79,0.2,287.5,64.15
593,493,47,31,4,3,909.03,0.05,2590.74,1345.44
594,399,20,454,2,3,735.47,0,2206.41,1054.02
595,391,7,135,5,2,513.64,0,1027.28,467.92
596,314,40,274,2,5,317.98,0.1,1430.91,744.26
597,14,39,238,3,2,557.18,0.15,947.21,240.19
598,258,6,705,5,4,810.96,0,3243.84,1946.24
599,437,31,730,4,3,586.53,0,1759.59,592.77
600,99,32,486,2,2,798.1,0,1596.2,783.6
601,487,3,419,4,1,292.44,0,292.44,80.41
602,105,15,688,1,2,322.83,0.2,516.53,22.71
603,353,12,450,3,5,895.29,0.05,4252.63,1842.13
604,398,30,253,1,4,554.1,0.05,2105.58,1216.22
605,314,39,390,6,3,557.18,0.05,1587.96,527.43
606,329,37,609,6,5,279.66,0.1,1258.47,365.22
607,234,3,534,1,1,292.44,0.05,277.82,65.79
608,377,16,532,1,5,44.4,0.05,210.9,109.5
609,323,36,397,1,5,137.22,0.2,548.88,11.68
610,453,13,299,3,4,522.55,0.05,1985.69,985.65
611,217,50,293,3,4,375.47,0,1501.88,661.72
612,238,40,56,6,5,317.98,0,1589.9,903.25
613,93,29,93,5,5,401.57,0,2007.85,1120.1
614,212,45,560,3,2,157.72,0.05,299.67,164.05
615,303,29,26,6,2,401.57,0.05,762.98,407.88
616,166,13,466,6,1,522.55,0,522.55,272.54
617,376,42,729,1,2,127.83,0.15,217.31,113.03
618,186,6,117,1,4,810.96,0.15,2757.26,1459.66
619,406,34,725,5,4,450.53,0.15,1531.8,258.92
620,195,40,164,1,4,317.98,0.1,1144.73,595.41
621,447,50,175,6,3,375.47,0.1,1013.77,383.65
622,394,10,167,6,2,221.54,0,443.08,77.64
623,374,4,430,4,3,281.0,0,843.0,258.18
624,461,19,642,2,2,500.98,0,1001.96,539.22
625,130,13,4,1,5,522.55,0.2,2090.2,840.15
626,414,30,510,1,4,554.1,0.1,1994.76,1105.4
627,302,39,506,6,2,557.18,0,1114.36,407.34
628,41,31,465,5,4,586.53,0.05,2228.81,673.05
629,143,39,7,5,2,557.18,0.1,1002.92,295.9
630,95,41,571,2,2,1026.59,0,2053.18,1067.54
631,75,4,669,1,3,281.0,0,843.0,258.18
632,170,43,592,1,5,943.2,0,4716.0,2746.4
633,83,4,112,6,4,281.0,0,1124.0,344.24
634,404,19,626,5,5,500.98,0.1,2254.41,1097.56
635,477,12,467,1,5,895.29,0,4476.45,2065.95
636,460,6,307,4,3,810.96,0,2432.88,1459.68
637,150,5,438,4,5,671.56,0,3357.8,1759.95
638,270,9,125,4,3,289.81,0,869.43,184.68
639,30,34,215,1,2,450.53,0.1,810.95,174.51
640,248,37,645,6,5,279.66,0,1398.3,505.05
641,312,45,620,3,3,157.72,0.05,449.5,246.07
642,182,17,539,2,5,232.94,0.1,1048.23,300.33
643,374,40,577,6,4,317.98,0.1,1144.73,595.41
644,120,32,505,6,2,798.1,0.1,1436.58,623.98
645,13,19,199,4,1,500.98,0,500.98,269.61
646,316,41,121,4,2,1026.59,0.2,1642.54,656.9
647,287,27,47,6,3,598.18,0,1794.54,663.78
648,145,14,12,3,2,482.99,0.15,821.08,399.6
649,282,5,316,3,3,671.56,0.1,1813.21,854.5
650,171,50,7,3,1,375.47,0.15,319.15,109.11
651,427,26,583,2,5,126.95,0,634.75,356.25
652,246,13,339,4,3,522.55,0.15,1332.5,582.47
653,80,3,662,6,2,292.44,0.05,555.64,131.58
654,402,30,550,4,3,554.1,0.05,1579.19,912.17
655,290,48,58,6,5,623.86,0,3119.3,1420.6
656,10,44,324,2,5,1154.92,0.1,5197.14,2715.74
657,470,37,702,3,3,279.66,0.2,671.18,135.23
658,16,5,153,3,3,671.56,0.2,1611.74,653.03
659,85,25,642,5,5,684.94,0.2,2739.76,1362.56
660,60,39,399,3,2,557.18,0.1,1002.92,295.9
661,212,46,323,1,1,273.23,0,273.23,144.64
662,425,32,244,3,3,798.1,0.05,2274.59,1055.69
663,58,14,538,3,3,482.99,0,1448.97,816.75
664,260,3,207,1,1,292.44,0.05,277.82,65.79
665,175,31,513,4,2,586.53,0,1173.06,395.18
666,168,47,537,2,3,909.03,0.2,2181.67,936.37
667,68,50,101,2,5,375.47,0.15,1595.75,545.55
668,366,47,38,5,4,909.03,0.05,3454.31,1793.91
669,352,8,5,5,3,119.79,0,359.37,136.02
670,53,6,342,5,4,810.96,0,3243.84,1946.24
671,296,50,675,3,3,375.47,0,1126.41,496.29
672,99,41,215,3,3,1026.59,0,3079.77,1601.31
673,226,18,546,6,3,384.63,0.2,923.11,109.75
674,141,8,280,1,2,119.79,0,239.58,90.68
675,53,1,638,2,5,224.55,0.1,1010.48,229.68
676,139,35,359,2,5,108.56,0,542.8,173.2
677,88,46,291,1,5,273.23,0,1366.15,723.2
678,228,20,628,1,3,735.47,0.1,1985.77,833.38
679,26,9,30,1,4,289.81,0.15,985.35,72.35
680,201,25,56,2,1,684.94,0.05,650.69,375.25
681,429,46,611,6,5,273.23,0.15,1161.23,518.28
682,160,45,457,3,5,157.72,0,788.6,449.55
683,499,13,731,4,5,522.55,0,2612.75,1362.7
684,411,37,135,6,1,279.66,0.2,223.73,45.08
685,351,30,100,6,4,554.1,0,2216.4,1327.04
686,486,46,477,2,4,273.23,0,1092.92,578.56
687,201,10,632,2,3,221.54,0,664.62,116.46
688,441,45,682,3,3,157.72,0.2,378.53,175.1
689,244,30,500,1,1,554.1,0,554.1,331.76
690,88,23,491,3,4,423.47,0.2,1355.1,608.7
691,66,50,357,5,5,375.47,0.1,1689.62,639.42
692,285,7,416,6,1,513.64,0,513.64,233.96
693,206,5,310,5,5,671.56,0.05,3189.91,1592.06
694,281,27,245,2,5,598.18,0,2990.9,1106.3
695,107,31,394,6,1,586.53,0,586.53,197.59
696,404,38,442,3,4,440.34,0.1,1585.22,498.46
697,340,35,711,6,2,108.56,0,217.12,69.28
698,250,5,729,1,5,671.56,0.2,2686.24,1088.39
699,285,38,611,1,4,440.34,0,1761.36,674.6
700,36,29,181,5,3,401.57,0.05,1144.47,611.82
701,420,7,702,4,5,513.64,0.2,2054.56,656.16
702,112,21,507,2,1,82.31,0,82.31,21.27
703,76,38,652,6,1,440.34,0.2,352.27,80.58
704,200,10,464,5,5,221.54,0,1107.7,194.1
705,349,37,458,3,2,279.66,0,559.32,202.02
706,368,20,584,3,3,735.47,0.05,2096.09,943.7
707,262,6,597,4,1,810.96,0.1,729.86,405.46
708,462,9,302,5,1,289.81,0,289.81,61.56
709,184,4,1,1,5,281.0,0.2,1124.0,149.3
710,360,19,32,5,2,500.98,0.05,951.86,489.12
711,196,26,641,4,3,126.95,0.15,323.72,156.62
712,340,25,446,2,5,684.94,0,3424.7,2047.5
713,197,31,143,3,2,586.53,0.1,1055.75,277.87
714,344,27,158,2,3,598.18,0.2,1435.63,304.87
715,9,9,12,2,1,289.81,0.15,246.34,18.09
716,44,47,499,2,4,909.03,0,3636.12,1975.72
717,357,42,426,5,4,127.83,0.2,409.06,200.5
718,261,28,639,4,2,891.72,0.05,1694.27,694.95
719,116,36,461,2,4,137.22,0,548.88,119.12
720,256,28,620,6,1,891.72,0.1,802.55,302.89
721,211,16,730,5,5,44.4,0,222.0,120.6
722,291,37,376,4,1,279.66,0,279.66,101.01
723,247,46,378,6,1,273.23,0.1,245.91,117.32
724,385,6,146,3,5,810.96,0.2,3243.84,1621.84
725,456,30,530,5,1,554.1,0.1,498.69,276.35
726,380,6,252,6,4,810.96,0.15,2757.26,1459.66
727,297,43,80,3,5,943.2,0.2,3772.8,1803.2
728,399,40,55,1,3,317.98,0.1,858.55,446.56
729,294,31,465,6,5,586.53,0.05,2786.02,841.32
730,151,22,432,3,3,882.41,0.2,2117.78,951.74
731,156,11,37,6,5,164.01,0.15,697.04,334.14
732,243,37,267,5,1,279.66,0.15,237.71,59.06
733,150,11,587,6,1,164.01,0.15,139.41,66.83
734,43,40,28,2,3,317.98,0.05,906.24,494.25
735,68,33,79,5,3,379.26,0,1137.78,602.1
736,380,18,282,1,3,384.63,0,1153.89,340.53
737,78,39,179,6,5,557.18,0.15,2368.01,600.46
738,401,29,379,6,2,401.57,0,803.14,448.04
739,271,16,497,1,2,44.4,0.2,71.04,30.48
740,479,22,87,2,2,882.41,0.1,1588.34,810.98
741,339,32,423,4,4,798.1,0,3192.4,1567.2
742,296,47,653,6,2,909.03,0,1818.06,987.86
743,420,23,56,1,3,423.47,0.2,1016.33,456.53
744,244,4,172,3,4,281.0,0.05,1067.8,288.04
745,350,31,546,6,2,586.53,0.05,1114.41,336.53
746,272,25,486,4,3,684.94,0,2054.82,1228.5
747,348,1,296,3,4,224.55,0.05,853.29,228.65
748,470,34,700,5,1,450.53,0,450.53,132.31
749,471,41,363,6,4,1026.59,0.1,3695.72,1724.44
750,411,18,344,1,3,384.63,0,1153.89,340.53
751,237,17,671,6,5,232.94,0.05,1106.46,358.56
752,100,48,248,5,5,623.86,0.2,2495.44,796.74
753,281,22,694,1,2,882.41,0,1764.82,987.46
754,211,44,9,1,1,1154.92,0,1154.92,658.64
755,113,34,107,6,4,450.53,0,1802.12,529.24
756,13,19,258,5,2,500.98,0,1001.96,539.22
757,458,6,59,2,5,810.96,0.15,3446.58,1824.58
758,491,39,654,1,1,557.18,0.15,473.6,120.09
759,337,6,620,6,2,810.96,0.05,1540.82,892.02
760,95,37,190,3,1,279.66,0.15,237.71,59.06
761,233,19,479,3,1,500.98,0.15,425.83,194.46
762,83,50,438,1,3,375.47,0,1126.41,496.29
763,171,18,64,1,4,384.63,0.05,1461.59,377.11
764,36,17,272,4,2,232.94,0.05,442.59,143.43
765,331,13,625,4,4,522.55,0,2090.2,1090.16
766,221,7,148,2,5,513.64,0.2,2054.56,656.16
767,367,40,659,3,1,317.98,0.05,302.08,164.75
768,293,7,36,6,1,513.64,0,513.64,233.96
769,77,17,457,6,1,232.94,0.05,221.29,71.71
770,200,41,1,3,1,1026.59,0.15,872.6,379.78
771,295,10,717,1,3,221.54,0.05,631.39,83.23
772,224,33,725,4,4,379.26,0.05,1441.19,726.95
773,2,47,72,4,5,909.03,0,4545.15,2469.65
774,275,45,494,3,1,157.72,0.1,141.95,74.14
775,29,22,699,6,3,882.41,0.05,2514.87,1348.83
776,437,42,93,3,3,127.83,0.1,345.14,188.72
777,104,6,471,2,3,810.96,0.15,2067.95,1094.75
778,98,36,41,3,4,137.22,0.15,466.55,36.79
779,353,45,400,3,1,157.72,0.15,134.06,66.25
780,98,32,87,2,4,798.1,0.15,2713.54,1088.34
781,304,3,198,2,1,292.44,0.15,248.57,36.54
782,277,32,399,6,1,798.1,0.2,638.48,232.18
783,416,20,512,4,5,735.47,0.2,2941.88,1021.23
784,173,2,38,6,3,649.16,0,1947.48,902.73
785,414,3,416,6,1,292.44,0,292.44,80.41
786,446,43,536,5,4,943.2,0.15,3206.88,1631.2
787,19,10,594,6,2,221.54,0,443.08,77.64
788,465,10,501,5,1,221.54,0.05,210.46,27.74
789,89,3,249,6,2,292.44,0,584.88,160.82
790,313,4,315,2,1,281.0,0.05,266.95,72.01
791,255,38,66,5,1,440.34,0,440.34,168.65
792,104,40,226,4,1,317.98,0.2,254.38,117.05
793,62,22,695,6,4,882.41,0,3529.64,1974.92
794,429,37,559,2,2,279.66,0,559.32,202.02
795,172,49,47,1,5,450.59,0,2252.95,798.8
796,213,8,281,2,2,119.79,0.2,191.66,42.76
797,225,45,379,2,5,157.72,0,788.6,449.55
798,406,38,42,6,2,440.34,0,880.68,337.3
799,451,40,386,4,2,317.98,0,635.96,361.3
800,475,6,7,1,1,810.96,0,810.96,486.56
801,214,46,668,6,5,273.23,0,1366.15,723.2
802,74,50,488,6,2,375.47,0,750.94,330.86
803,123,18,536,2,4,384.63,0.05,1461.59,377.11
804,93,40,709,6,1,317.98,0.1,286.18,148.85
805,424,32,627,3,1,798.1,0.15,678.38,272.08
806,121,23,429,2,1,423.47,0.1,381.12,194.52
807,186,8,543,5,1,119.79,0.1,107.81,33.36
808,321,33,225,6,4,379.26,0.2,1213.63,499.39
809,58,14,284,2,1,482.99,0,482.99,272.25
810,82,44,486,6,4,1154.92,0,4619.68,2634.56
811,108,3,56,4,3,292.44,0,877.32,241.23
812,456,17,343,4,5,232.94,0.2,931.76,183.86
813,91,3,107,2,1,292.44,0.1,263.2,51.17
814,37,2,497,2,5,649.16,0,3245.8,1504.55
815,167,47,456,4,5,909.03,0.1,4090.63,2015.13
816,399,13,694,1,3,522.55,0,1567.65,817.62
817,378,21,234,4,1,82.31,0,82.31,21.27
818,242,13,385,5,2,522.55,0,1045.1,545.08
819,111,32,56,5,4,798.1,0,3192.4,1567.2
820,70,30,183,4,4,554.1,0,2216.4,1327.04
821,104,47,199,3,3,909.03,0,2727.09,1481.79
822,144,9,33,2,5,289.81,0,1449.05,307.8
823,88,8,477,3,4,119.79,0.05,455.2,157.4
824,405,15,303,6,5,322.83,0,1614.15,379.6
825,438,40,175,2,5,317.98,0.1,1430.91,744.26
826,442,6,422,2,5,810.96,0.05,3852.06,2230.06
827,8,38,485,6,4,440.34,0,1761.36,674.6
828,223,28,253,5,2,891.72,0,1783.44,784.12
829,460,15,606,1,2,322.83,0.1,581.09,87.27
830,376,27,46,5,1,598.18,0.05,568.27,191.35
831,246,3,436,6,5,292.44,0.05,1389.09,328.94
832,43,7,464,5,4,513.64,0,2054.56,935.84
833,68,49,13,3,4,450.59,0,1802.36,639.04
834,246,19,245,6,1,500.98,0,500.98,269.61
835,293,20,166,6,4,735.47,0.2,2353.5,816.98
836,396,38,25,2,4,440.34,0.05,1673.29,586.53
837,447,46,416,3,2,273.23,0.2,437.17,179.99
838,322,41,476,1,1,1026.59,0.2,821.27,328.45
839,17,25,708,3,3,684.94,0.1,1849.34,1023.02
840,295,28,277,2,5,891.72,0.1,4012.74,1514.44
841,377,44,83,1,5,1154.92,0,5774.6,3293.2
842,57,33,691,4,3,379.26,0,1137.78,602.1
843,188,24,477,3,5,54.65,0,273.25,145.25
844,35,12,664,5,5,895.29,0.15,3804.98,1394.48
845,123,46,210,5,2,273.23,0,546.46,289.28
846,481,8,665,5,4,119.79,0.15,407.29,109.49
847,181,45,215,3,2,157.72,0,315.44,179.82
848,28,33,697,1,4,379.26,0,1517.04,802.8
849,257,24,354,5,4,54.65,0.05,207.67,105.27
850,423,8,482,5,5,119.79,0.15,509.11,136.86
851,410,19,463,6,5,500.98,0,2504.9,1348.05
852,45,45,68,1,2,157.72,0.05,299.67,164.05
853,56,26,184,2,3,126.95,0,380.85,213.75
854,78,18,115,2,2,384.63,0.05,730.8,188.56
855,214,34,643,6,1,450.53,0,450.53,132.31
856,216,35,136,4,4,108.56,0,434.24,138.56
857,97,48,661,1,1,623.86,0,623.86,284.12
858,172,2,238,4,5,649.16,0.15,2758.93,1017.68
859,304,38,352,6,3,440.34,0.05,1254.97,439.9
860,235,45,543,3,5,157.72,0.05,749.17,410.12
861,405,37,136,3,3,279.66,0,838.98,303.03
862,395,15,496,1,3,322.83,0,968.49,227.76
863,490,10,362,2,3,221.54,0.05,631.39,83.23
864,94,40,165,2,5,317.98,0,1589.9,903.25
865,122,46,710,1,2,273.23,0,546.46,289.28
866,226,3,325,3,5,292.44,0,1462.2,402.05
867,363,24,189,1,2,54.65,0.1,98.37,47.17
868,191,43,325,4,3,943.2,0,2829.6,1647.84
869,63,35,167,1,5,108.56,0,542.8,173.2
870,476,26,512,3,2,126.95,0.05,241.2,129.8
871,170,10,5,6,5,221.54,0.1,996.93,83.33
872,497,46,303,5,4,273.23,0,1092.92,578.56
873,465,43,151,4,5,943.2,0.15,4008.6,2039.0
874,246,22,706,1,1,882.41,0.15,750.05,361.37
875,158,9,695,1,5,289.81,0,1449.05,307.8
876,183,26,633,1,2,126.95,0.05,241.2,129.8
877,100,21,57,5,5,82.31,0.15,349.82,44.62
878,12,34,228,1,3,450.53,0,1351.59,396.93
879,202,35,457,2,1,108.56,0.1,97.7,23.78
880,262,32,326,1,5,798.1,0.1,3591.45,1559.95
881,367,43,370,4,4,943.2,0,3772.8,2197.12
882,146,24,396,3,3,54.65,0,163.95,87.15
883,288,23,316,1,4,423.47,0.2,1355.1,608.7
884,227,14,455,3,4,482.99,0.2,1545.57,702.61
885,428,11,435,5,4,164.01,0,656.04,365.72
886,156,39,89,4,2,557.18,0,1114.36,407.34
887,388,34,344,4,1,450.53,0.1,405.48,87.26
888,469,6,7,3,4,810.96,0.15,2757.26,1459.66
889,364,27,180,5,5,598.18,0.05,2841.35,956.75
890,427,49,141,4,2,450.59,0,901.18,319.52
891,422,19,568,3,4,500.98,0,2003.92,1078.44
892,379,38,312,4,4,440.34,0.1,1585.22,498.46
893,135,15,28,3,1,322.83,0,322.83,75.92
894,335,41,652,6,4,1026.59,0,4106.36,2135.08
895,465,19,428,6,2,500.98,0.05,951.86,489.12
896,392,42,251,3,1,127.83,0,127.83,75.69
897,186,32,69,5,5,798.1,0.15,3391.92,1360.42
898,133,31,580,6,4,586.53,0.2,1876.9,321.14
899,263,44,488,6,1,1154.92,0,1154.92,658.64
900,298,37,18,1,3,279.66,0,838.98,303.03
901,70,10,328,3,4,221.54,0.15,753.24,22.36
902,215,11,55,6,3,164.01,0,492.03,274.29
903,272,23,50,6,3,423.47,0,1270.41,710.61
904,322,5,527,2,2,671.56,0.2,1074.5,435.36
905,86,49,97,5,5,450.59,0.2,1802.36,348.21
906,351,21,324,6,3,82.31,0,246.93,63.81
907,297,45,372,3,1,157.72,0.1,141.95,74.14
908,145,10,14,3,2,221.54,0.1,398.77,33.33
909,472,50,497,2,4,375.47,0,1501.88,661.72
910,114,7,224,2,2,513.64,0.1,924.55,365.19
911,273,36,629,6,5,137.22,0.2,548.88,11.68
912,236,36,720,1,1,137.22,0.05,130.36,22.92
913,179,8,135,3,1,119.79,0.05,113.8,39.35
914,227,45,372,5,2,157.72,0.2,252.35,116.73
915,156,34,351,1,2,450.53,0.15,765.9,129.46
916,439,48,122,6,2,623.86,0,1247.72,568.24
917,65,10,705,2,2,221.54,0,443.08,77.64
918,391,9,81,1,4,289.81,0.15,985.35,72.35
919,221,5,20,1,4,671.56,0.2,2148.99,870.71
920,338,13,111,5,1,522.55,0.2,418.04,168.03
921,466,38,61,3,4,440.34,0,1761.36,674.6
922,6,3,68,1,3,292.44,0.15,745.72,109.63
923,462,8,617,2,2,119.79,0.1,215.62,66.72
924,47,12,687,2,3,895.29,0,2685.87,1239.57
925,181,48,285,2,5,623.86,0,3119.3,1420.6
926,292,33,628,1,2,379.26,0.1,682.67,325.55
927,112,7,593,6,1,513.64,0.1,462.28,182.6
928,276,13,289,1,2,522.55,0.2,836.08,336.06
929,436,47,102,6,2,909.03,0.1,1636.25,806.05
930,226,31,376,6,5,586.53,0,2932.65,987.95
931,218,7,186,2,3,513.64,0.05,1463.87,624.83
932,390,33,234,3,4,379.26,0,1517.04,802.8
933,70,8,478,4,1,119.79,0.1,107.81,33.36
934,370,49,370,1,3,450.59,0.1,1216.59,344.1
935,198,6,336,3,4,810.96,0,3243.84,1946.24
936,500,30,615,4,3,554.1,0.15,1412.96,745.94
937,438,15,568,4,4,322.83,0,1291.32,303.68
938,189,13,72,2,4,522.55,0.15,1776.67,776.63
939,54,1,691,4,4,224.55,0.15,763.47,138.83
940,74,29,536,4,1,401.57,0,401.57,224.02
941,380,26,712,2,5,126.95,0,634.75,356.25
942,103,5,373,5,2,671.56,0,1343.12,703.98
943,218,26,126,6,2,126.95,0.2,203.12,91.72
944,140,32,286,6,5,798.1,0.1,3591.45,1559.95
945,309,26,365,4,4,126.95,0.15,431.63,208.83
946,394,32,524,4,3,798.1,0,2394.3,1175.4
947,255,7,126,2,3,513.64,0.05,1463.87,624.83
948,378,41,138,1,1,1026.59,0,1026.59,533.77
949,196,5,511,5,1,671.56,0,671.56,351.99
950,319,44,335,5,2,1154.92,0,2309.84,1317.28
951,253,7,79,4,5,513.64,0.2,2054.56,656.16
952,259,13,301,3,4,522.55,0.05,1985.69,985.65
953,10,35,352,1,5,108.56,0.1,488.52,118.92
954,162,28,122,4,4,891.72,0.05,3388.54,1389.9
955,91,29,471,5,1,401.57,0,401.57,224.02
956,221,43,311,2,2,943.2,0.05,1792.08,1004.24
957,57,20,399,5,4,735.47,0.2,2353.5,816.98
958,277,44,503,5,5,1154.92,0.15,4908.41,2427.01
959,81,31,488,5,5,586.53,0.2,2346.12,401.42
960,303,4,401,4,3,281.0,0.05,800.85,216.03
961,146,40,693,3,3,317.98,0.2,763.15,351.16
962,66,4,29,3,5,281.0,0,1405.0,430.3
963,457,23,598,6,1,423.47,0.2,338.78,152.18
964,177,22,390,3,1,882.41,0.05,838.29,449.61
965,126,27,360,2,1,598.18,0.15,508.45,131.53
966,44,16,664,6,3,44.4,0.1,119.88,59.04
967,87,5,313,1,1,671.56,0,671.56,351.99
968,337,35,334,4,1,108.56,0.05,103.13,29.21
969,11,37,528,6,4,279.66,0,1118.64,404.04
970,194,31,603,5,1,586.53,0,586.53,197.59
971,414,25,331,4,5,684.94,0,3424.7,2047.5
972,255,7,708,5,2,513.64,0,1027.28,467.92
973,315,49,684,3,3,450.59,0,1351.77,479.28
974,326,24,447,1,2,54.65,0.05,103.83,52.63
975,25,35,220,3,3,108.56,0,325.68,103.92
976,381,37,412,1,2,279.66,0.1,503.39,146.09
977,173,46,593,3,1,273.23,0.1,245.91,117.32
978,219,5,581,2,5,671.56,0.05,3189.91,1592.06
979,412,23,79,3,3,423.47,0.1,1143.37,583.57
980,103,28,680,4,5,891.72,0,4458.6,1960.3
981,233,26,258,6,5,126.95,0.1,571.27,292.77
982,322,49,561,6,2,450.59,0,901.18,319.52
983,110,34,192,6,5,450.53,0.05,2140.02,548.92
984,273,48,479,5,3,623.86,0.15,1590.84,571.62
985,321,50,445,1,5,375.47,0.15,1595.75,545.55
986,76,34,206,2,3,450.53,0.05,1284.01,329.35
987,223,10,702,4,3,221.54,0.2,531.7,-16.46
988,212,21,66,3,2,82.31,0.2,131.7,9.62
989,352,19,662,5,2,500.98,0,1001.96,539.22
990,77,16,416,2,2,44.4,0,88.8,48.24
991,249,2,252,5,3,649.16,0.05,1850.11,805.36
992,82,28,433,3,1,891.72,0,891.72,392.06
993,412,9,30,3,3,289.81,0.2,695.54,10.79
994,437,43,564,1,2,943.2,0.15,1603.44,815.6
995,441,47,498,1,1,909.03,0,909.03,493.93
996,33,21,617,4,3,82.31,0.2,197.54,14.42
997,483,24,688,6,1,54.65,0.05,51.92,26.32
998,377,9,242,5,1,289.81,0.1,260.83,32.58
999,477,8,535,5,5,119.79,0.2,479.16,106.91
